Meet_Year,LEAGUE_NAME,Round,Game_id,Game_Datetime,Day,HomeTeam,AwayTeam,HomeRank,AwayRank,HomePoints,AwayPoints,Field_Name,Audience_Qty,Weather,Temperature,Humidity,home_possession,home_attempts,home_on_target,home_fouls,home_yellow_cards,home_red_cards,home_double_yellow_cards,home_corners,home_free_kicks,home_offsides,away_possession,away_attempts,away_on_target,away_fouls,away_yellow_cards,away_red_cards,away_double_yellow_cards,away_corners,away_free_kicks,away_offsides,home_first_15_possession,home_first_30_possession,home_first_45_possession,home_second_15_possession,home_second_30_possession,home_second_45_possession,away_first_15_possession,away_first_30_possession,away_first_45_possession,away_second_15_possession,away_second_30_possession,away_second_45_possession
2015,K리그2,12,57,2015-05-30 14:00:00,토,안양,대구,8,3,9,18,안양 종합 운동장,873,흐리고 비,0.0,0,54.0,16.0,8.0,15.0,2.0,0.0,0.0,8.0,19.0,4.0,46.0,12.0,3.0,15.0,4.0,0.0,0.0,7.0,17.0,2.0,48.8,53.75,52.02,63.31,57.33,55.35,51.2,46.25,47.98,36.69,42.67,44.65
2015,K리그2,12,58,2015-05-30 16:00:00,토,강원,상주,11,1,8,20,속초 종합 경기장,549,맑음,0.0,0,47.0,18.0,8.0,20.0,3.0,0.0,0.0,4.0,23.0,3.0,53.0,13.0,6.0,14.0,1.0,0.0,0.0,2.0,14.0,0.0,59.27,50.06,47.62,40.91,47.19,45.69,40.73,49.94,52.38,59.09,52.81,54.31
2015,K리그2,12,59,2015-05-31 14:00:00,일,경남,고양,7,6,11,13,삼천포 종합 운동장,4488,맑음,26.0,0,57.0,8.0,3.0,14.0,4.0,0.0,0.0,6.0,22.0,8.0,43.0,11.0,4.0,17.0,5.0,0.0,0.0,2.0,20.0,3.0,67.34,61.22,60.52,51.92,49.96,52.48,32.66,38.78,39.48,48.08,50.04,47.52
2015,K리그2,12,60,2015-05-31 16:00:00,일,충주,부천,10,9,9,9,충주 종합 운동장,1733,맑음,27.0,19,64.0,19.0,8.0,8.0,1.0,0.0,0.0,6.0,8.0,0.0,36.0,8.0,5.0,21.0,2.0,0.0,0.0,1.0,21.0,0.0,41.59,48.23,50.52,80.43,80.47,77.09,58.41,51.77,49.48,19.57,19.53,22.91
2015,K리그2,13,61,2015-06-03 19:00:00,수,안산무,강원,6,11,15,8,안산 와~스타디움,445,맑음,21.0,0,59.0,6.0,2.0,13.0,2.0,0.0,0.0,4.0,13.0,0.0,41.0,14.0,6.0,20.0,0.0,0.0,0.0,4.0,21.0,1.0,57.87,59.03,54.06,60.13,60.18,62.88,42.13,40.97,45.94,39.87,39.82,37.12
2015,K리그2,13,62,2015-06-03 19:00:00,수,상주,경남,1,8,23,11,상주 시민 운동장,937,맑음,27.0,15,55.0,11.0,7.0,13.0,0.0,0.0,0.0,5.0,17.0,4.0,45.0,5.0,3.0,13.0,2.0,0.0,0.0,1.0,16.0,3.0,77.56,71.06,62.31,49.45,46.53,48.13,22.44,28.94,37.69,50.55,53.47,51.87
2015,K리그2,13,63,2015-06-03 19:30:00,수,대구,고양,4,5,19,16,대구 스타디움,739,흐림,0.0,0,52.0,11.0,3.0,17.0,0.0,0.0,0.0,4.0,23.0,6.0,48.0,13.0,7.0,11.0,1.0,0.0,0.0,4.0,12.0,1.0,42.7,47.47,49.75,53.91,55.92,53.46,57.3,52.53,50.25,46.09,44.08,46.54
2015,K리그2,13,64,2015-06-03 19:30:00,수,수원FC,충주,2,10,20,9,수원 종합 운동장,420,맑음,0.0,0,53.0,18.0,13.0,10.0,1.0,0.0,0.0,13.0,14.0,4.0,47.0,13.0,7.0,11.0,0.0,0.0,0.0,6.0,11.0,0.0,72.41,69.46,66.79,34.97,40.52,40.59,27.59,30.54,33.21,65.03,59.48,59.41
2015,K리그2,13,65,2015-06-03 19:30:00,수,부천,서울E,7,3,12,19,부천 종합 운동장,757,맑음,0.0,0,54.0,17.0,8.0,10.0,1.0,0.0,0.0,4.0,12.0,2.0,46.0,20.0,7.0,10.0,0.0,0.0,0.0,5.0,12.0,2.0,40.07,47.06,48.29,55.88,57.19,58.74,59.93,52.94,51.71,44.12,42.81,41.26
2015,K리그2,14,66,2015-06-06 19:00:00,토,상주,부천,1,8,26,12,상주 시민 운동장,1128,맑음,27.2,50,63.0,10.0,3.0,11.0,2.0,0.0,0.0,3.0,12.0,1.0,37.0,10.0,4.0,14.0,1.0,0.0,0.0,3.0,16.0,2.0,60.18,62.74,62.52,70.06,65.96,64.4,39.82,37.26,37.48,29.94,34.04,35.6
2015,K리그2,14,67,2015-06-06 19:00:00,토,경남,안양,10,11,11,10,양산 종합 운동장,3022,맑음,24.0,0,54.0,13.0,6.0,11.0,3.0,0.0,0.0,3.0,15.0,4.0,46.0,16.0,3.0,14.0,2.0,0.0,0.0,3.0,15.0,1.0,64.81,59.56,55.44,52.7,57.71,53.28,35.19,40.44,44.56,47.3,42.29,46.72
2015,K리그2,14,68,2015-06-06 19:00:00,토,강원,대구,9,4,11,19,속초 종합 경기장,637,맑음,0.0,0,49.0,13.0,3.0,18.0,1.0,0.0,0.0,2.0,19.0,1.0,51.0,10.0,5.0,16.0,2.0,0.0,0.0,4.0,17.0,1.0,55.56,49.19,46.89,45.96,49.67,50.54,44.44,50.81,53.11,54.04,50.33,49.46
2015,K리그2,14,69,2015-06-07 19:00:00,일,고양,수원FC,5,4,19,20,고양 종합 운동장,396,맑음,24.0,30,49.0,12.0,7.0,13.0,5.0,0.0,0.0,2.0,14.0,1.0,51.0,12.0,7.0,20.0,2.0,0.0,0.0,2.0,27.0,7.0,44.52,47.71,48.61,48.47,52.04,49.64,55.48,52.29,51.39,51.53,47.96,50.36
2015,K리그2,14,70,2015-06-07 19:00:00,일,충주,안산무,7,6,12,15,충주 종합 운동장,1793,맑음,29.0,27,50.0,14.0,9.0,11.0,1.0,0.0,0.0,6.0,13.0,2.0,50.0,11.0,5.0,16.0,3.0,0.0,0.0,3.0,19.0,3.0,38.49,42.33,45.31,61.82,55.24,55.32,61.51,57.67,54.69,38.18,44.76,44.68
2015,K리그2,15,71,2015-06-10 19:00:00,수,안산무,부천,7,9,15,12,안산 와~스타디움,516,맑음,21.0,0,51.0,4.0,1.0,16.0,2.0,0.0,0.0,0.0,19.0,3.0,49.0,19.0,12.0,11.0,0.0,0.0,0.0,2.0,11.0,0.0,62.6,54.08,55.72,34.83,40.47,45.3,37.4,45.92,44.28,65.17,59.53,54.7
2015,K리그2,15,72,2015-06-10 19:00:00,수,충주,서울E,6,3,15,22,충주 종합 운동장,936,맑음,32.0,20,48.0,16.0,7.0,15.0,0.0,0.0,0.0,8.0,16.0,1.0,52.0,18.0,8.0,5.0,1.0,0.0,0.0,6.0,7.0,2.0,40.17,44.67,48.97,54.6,47.99,47.98,59.83,55.33,51.03,45.4,52.01,52.02
2015,K리그2,15,73,2015-06-10 19:30:00,수,안양,상주,11,1,11,29,안양 종합 운동장,583,맑음,0.0,0,51.0,12.0,4.0,23.0,2.0,0.0,0.0,3.0,24.0,1.0,49.0,16.0,8.0,10.0,2.0,0.0,0.0,1.0,10.0,0.0,45.8,50.14,49.2,58.9,56.4,52.76,54.2,49.86,50.8,41.1,43.6,47.24
2015,K리그2,15,74,2015-06-10 19:30:00,수,수원FC,경남,2,8,23,12,수원 종합 운동장,546,맑음,0.0,0,63.0,29.0,17.0,19.0,3.0,0.0,0.0,6.0,21.0,2.0,37.0,4.0,2.0,16.0,3.0,0.0,1.0,0.0,20.0,4.0,53.06,51.11,51.33,68.84,66.7,72.48,46.94,48.89,48.67,31.16,33.3,27.52
2015,K리그2,15,75,2015-06-10 20:00:00,수,고양,강원,5,10,19,11,고양 종합 운동장,249,흐림,25.0,44,48.0,12.0,7.0,15.0,4.0,0.0,1.0,3.0,16.0,1.0,52.0,12.0,5.0,20.0,2.0,0.0,0.0,2.0,23.0,3.0,44.66,39.5,45.02,64.84,50.0,50.19,55.34,60.5,54.98,35.16,50.0,49.81
2015,K리그2,16,76,2015-06-13 19:00:00,토,상주,충주,1,7,32,15,상주 시민 운동장,682,흐리고 비,24.0,70,53.0,22.0,10.0,9.0,0.0,0.0,0.0,4.0,10.0,1.0,47.0,10.0,1.0,18.0,3.0,0.0,0.0,4.0,18.0,0.0,58.7,57.92,55.88,56.6,55.5,50.35,41.3,42.08,44.12,43.4,44.5,49.65
2015,K리그2,16,77,2015-06-13 19:00:00,토,안양,서울E,11,2,11,25,안양 종합 운동장,1052,흐림,0.0,0,40.0,10.0,6.0,11.0,4.0,0.0,0.0,4.0,17.0,6.0,60.0,15.0,7.0,10.0,2.0,0.0,0.0,7.0,13.0,3.0,35.28,34.4,39.53,43.21,39.87,40.13,64.72,65.6,60.47,56.79,60.13,59.87
2015,K리그2,16,78,2015-06-14 19:00:00,일,부천,고양,9,5,13,22,부천 종합 운동장,511,맑음,0.0,0,58.0,13.0,6.0,21.0,3.0,0.0,0.0,2.0,24.0,3.0,42.0,9.0,2.0,14.0,0.0,0.0,0.0,6.0,14.0,0.0,60.32,56.0,56.57,51.83,59.36,58.99,39.68,44.0,43.43,48.17,40.64,41.01
2015,K리그2,16,79,2015-06-14 19:00:00,일,경남,강원,8,10,15,11,창원 축구센터,662,흐림,0.0,0,48.0,9.0,1.0,11.0,0.0,0.0,0.0,2.0,12.0,1.0,52.0,15.0,3.0,11.0,0.0,0.0,0.0,2.0,11.0,0.0,39.57,40.87,45.33,54.37,48.82,49.46,60.43,59.13,54.67,45.63,51.18,50.54
2015,K리그2,16,80,2015-06-15 19:30:00,월,대구,안산무,4,6,22,16,대구 스타디움,537,흐림,0.0,0,47.0,11.0,7.0,14.0,4.0,0.0,0.0,0.0,16.0,2.0,53.0,7.0,1.0,16.0,0.0,0.0,0.0,3.0,17.0,1.0,42.04,50.21,47.83,47.37,43.65,46.96,57.96,49.79,52.17,52.63,56.35,53.04
2015,K리그2,17,81,2015-06-20 16:00:00,토,대구,부천,3,8,25,16,대구 스타디움,504,비,19.0,0,51.0,12.0,6.0,14.0,2.0,0.0,0.0,5.0,15.0,1.0,49.0,15.0,4.0,19.0,4.0,0.0,0.0,4.0,19.0,0.0,49.05,51.41,53.14,44.39,47.96,48.77,50.95,48.59,46.86,55.61,52.04,51.23
2015,K리그2,17,82,2015-06-20 19:00:00,토,서울E,상주,2,1,28,35,잠실 올림픽 주경기장,2494,비,19.0,0,43.0,13.0,9.0,23.0,2.0,0.0,0.0,5.0,24.0,1.0,57.0,11.0,4.0,12.0,2.0,0.0,0.0,4.0,14.0,2.0,63.89,45.45,34.16,39.09,45.94,52.16,36.11,54.55,65.84,60.91,54.06,47.84
2015,K리그2,17,83,2015-06-20 19:00:00,토,강원,수원FC,10,4,12,23,속초 종합 경기장,608,맑음,0.0,0,44.0,13.0,6.0,22.0,4.0,0.0,0.0,7.0,24.0,2.0,56.0,9.0,2.0,18.0,3.0,0.0,0.0,6.0,18.0,0.0,62.99,51.97,44.75,43.37,43.59,42.59,37.01,48.03,55.25,56.63,56.41,57.41
2015,K리그2,17,84,2015-06-21 19:00:00,일,안산무,안양,7,11,16,11,안산 와~스타디움,769,맑음,27.0,0,53.0,10.0,3.0,15.0,2.0,0.0,0.0,3.0,16.0,1.0,47.0,14.0,8.0,16.0,3.0,0.0,0.0,4.0,16.0,0.0,60.34,51.67,50.96,56.0,55.98,55.72,39.66,48.33,49.04,44.0,44.02,44.28
2015,K리그2,17,85,2015-06-21 19:00:00,일,고양,충주,5,10,22,15,고양 종합 운동장,305,맑음,24.0,60,41.0,11.0,5.0,13.0,1.0,0.0,0.0,4.0,16.0,3.0,59.0,14.0,3.0,16.0,3.0,0.0,0.0,6.0,18.0,2.0,48.94,45.43,42.51,38.75,37.16,38.57,51.06,54.57,57.49,61.25,62.84,61.43
2015,K리그2,18,86,2015-06-27 19:00:00,토,경남,부천,8,9,16,16,창원 축구센터,1448,맑음,23.0,0,46.0,10.0,4.0,11.0,1.0,0.0,0.0,7.0,13.0,2.0,54.0,10.0,4.0,9.0,1.0,0.0,0.0,5.0,14.0,5.0,43.1,37.84,46.34,45.45,52.58,45.08,56.9,62.16,53.66,54.55,47.42,54.92
2015,K리그2,18,87,2015-06-27 19:00:00,토,고양,안양,5,11,23,12,고양 종합 운동장,381,맑음,25.0,55,50.0,9.0,5.0,13.0,5.0,0.0,0.0,5.0,14.0,1.0,50.0,14.0,6.0,25.0,3.0,0.0,0.0,8.0,25.0,0.0,59.8,56.53,51.59,40.76,44.04,47.71,40.2,43.47,48.41,59.24,55.96,52.29
2015,K리그2,18,88,2015-06-27 19:00:00,토,충주,대구,7,3,16,28,충주 종합 운동장,899,맑음,28.0,43,55.0,11.0,6.0,9.0,0.0,0.0,0.0,6.0,9.0,0.0,45.0,15.0,6.0,11.0,0.0,0.0,0.0,7.0,12.0,1.0,48.38,47.18,49.31,72.08,64.4,59.73,51.62,52.82,50.69,27.92,35.6,40.27
2015,K리그2,18,89,2015-06-28 19:00:00,일,안산무,서울E,8,3,17,28,안산 와~스타디움,1056,맑음,24.0,0,43.0,14.0,3.0,12.0,2.0,0.0,0.0,4.0,12.0,0.0,57.0,9.0,5.0,20.0,1.0,0.0,0.0,4.0,20.0,0.0,36.38,34.77,38.66,41.8,42.34,46.06,63.62,65.23,61.34,58.2,57.66,53.94
2015,K리그2,18,90,2015-06-28 19:00:00,일,수원FC,상주,5,1,23,38,수원 종합 운동장,922,맑음,0.0,0,43.0,7.0,2.0,12.0,3.0,0.0,0.0,3.0,13.0,1.0,57.0,9.0,6.0,15.0,4.0,0.0,0.0,8.0,20.0,5.0,41.07,38.98,40.82,31.89,39.12,44.98,58.93,61.02,59.18,68.11,60.88,55.02
2015,K리그2,19,91,2015-07-01 19:00:00,수,안산무,경남,8,9,17,16,안산 와~스타디움,304,맑음,0.0,0,69.0,17.0,3.0,14.0,1.0,0.0,0.0,3.0,15.0,1.0,31.0,3.0,1.0,15.0,2.0,0.0,0.0,0.0,16.0,1.0,62.5,65.78,66.7,61.48,73.12,71.57,37.5,34.22,33.3,38.52,26.88,28.43
2015,K리그2,19,92,2015-07-01 19:00:00,수,상주,고양,1,5,38,26,상주 시민 운동장,1173,맑음,24.0,50,57.0,21.0,5.0,14.0,2.0,0.0,0.0,8.0,15.0,1.0,43.0,8.0,4.0,12.0,0.0,0.0,0.0,2.0,15.0,3.0,49.91,59.27,57.13,59.27,60.33,57.37,50.09,40.73,42.87,40.73,39.67,42.63
2015,K리그2,19,93,2015-07-01 19:30:00,수,부천,수원FC,6,4,19,26,부천 종합 운동장,671,맑음,0.0,0,52.0,18.0,5.0,17.0,2.0,0.0,0.0,5.0,21.0,4.0,48.0,10.0,4.0,14.0,2.0,0.0,0.0,1.0,16.0,2.0,52.6,51.29,51.42,48.6,51.17,53.04,47.4,48.71,48.58,51.4,48.83,46.96
2015,K리그2,19,94,2015-07-01 19:30:00,수,안양,강원,11,10,12,15,안양 종합 운동장,678,맑음,0.0,0,50.0,18.0,11.0,20.0,2.0,0.0,0.0,3.0,22.0,2.0,50.0,15.0,10.0,16.0,1.0,0.0,0.0,7.0,17.0,1.0,57.2,52.78,53.31,47.2,44.71,47.46,42.8,47.22,46.69,52.8,55.29,52.54
2015,K리그2,19,95,2015-07-01 19:30:00,수,대구,서울E,3,2,29,31,대구 스타디움,1060,맑음,0.0,0,51.0,10.0,4.0,11.0,0.0,0.0,0.0,6.0,16.0,5.0,49.0,15.0,5.0,9.0,0.0,0.0,0.0,5.0,9.0,0.0,44.66,48.19,49.59,48.78,54.98,51.97,55.34,51.81,50.41,51.22,45.02,48.03
2015,K리그2,20,96,2015-07-04 19:00:00,토,강원,서울E,10,3,16,31,속초 종합 경기장,1205,맑음,0.0,0,47.0,11.0,7.0,9.0,1.0,0.0,0.0,3.0,12.0,3.0,53.0,10.0,2.0,9.0,2.0,0.0,0.0,5.0,12.0,3.0,47.84,50.11,47.4,46.43,45.21,46.58,52.16,49.89,52.6,53.57,54.79,53.42
2015,K리그2,20,97,2015-07-04 19:00:00,토,수원FC,안양,4,11,27,13,수원 종합 운동장,1080,맑음,0.0,0,51.0,19.0,5.0,16.0,2.0,0.0,0.0,5.0,16.0,0.0,49.0,15.0,7.0,13.0,0.0,0.0,0.0,6.0,15.0,2.0,50.62,46.25,46.24,64.32,61.41,57.2,49.38,53.75,53.76,35.68,38.59,42.8
2015,K리그2,20,98,2015-07-04 19:00:00,토,고양,안산무,5,9,27,17,고양 종합 운동장,446,흐림,24.0,50,45.0,11.0,4.0,13.0,2.0,0.0,1.0,4.0,15.0,2.0,55.0,8.0,5.0,22.0,7.0,0.0,0.0,8.0,23.0,1.0,60.06,54.57,50.84,32.81,32.45,37.9,39.94,45.43,49.16,67.19,67.55,62.1
2015,K리그2,20,99,2015-07-05 20:00:00,일,충주,경남,10,9,17,19,충주 종합 운동장,1117,맑음,27.0,60,51.0,5.0,1.0,12.0,4.0,0.0,1.0,5.0,12.0,0.0,49.0,12.0,3.0,21.0,5.0,0.0,0.0,5.0,23.0,2.0,49.47,54.84,54.03,55.73,49.9,48.15,50.53,45.16,45.97,44.27,50.1,51.85
2015,K리그2,20,100,2015-07-05 19:30:00,일,대구,상주,2,1,32,39,대구 스타디움,1216,흐림,0.0,0,51.0,18.0,10.0,12.0,2.0,0.0,0.0,6.0,12.0,0.0,49.0,14.0,6.0,15.0,0.0,0.0,0.0,8.0,15.0,0.0,48.92,46.1,50.77,50.59,51.38,51.58,51.08,53.9,49.23,49.41,48.62,48.42
2015,K리그2,21,101,2015-07-08 19:00:00,수,강원,충주,9,10,19,18,속초 종합 경기장,525,비,0.0,0,57.0,12.0,6.0,14.0,1.0,0.0,0.0,5.0,19.0,5.0,43.0,7.0,4.0,11.0,2.0,0.0,0.0,2.0,13.0,2.0,63.47,59.62,55.02,54.72,57.68,57.78,36.53,40.38,44.98,45.28,42.32,42.22
2015,K리그2,21,102,2015-07-08 19:00:00,수,경남,대구,7,2,20,33,창원 축구센터,659,흐림,21.0,0,44.0,5.0,2.0,9.0,0.0,1.0,0.0,1.0,10.0,1.0,56.0,16.0,8.0,10.0,0.0,0.0,0.0,6.0,10.0,0.0,40.23,45.16,42.77,38.98,42.78,44.64,59.77,54.84,57.23,61.02,57.22,55.36
2015,K리그2,21,103,2015-07-08 19:00:00,수,안산무,수원FC,8,4,20,28,안산 와~스타디움,804,흐림,24.0,0,43.0,7.0,2.0,15.0,2.0,0.0,0.0,4.0,17.0,2.0,57.0,13.0,6.0,18.0,2.0,0.0,0.0,3.0,19.0,1.0,51.13,47.9,46.9,44.39,40.61,39.25,48.87,52.1,53.1,55.61,59.39,60.75
2015,K리그2,21,104,2015-07-08 19:30:00,수,부천,안양,6,11,20,14,부천 종합 운동장,573,흐림,0.0,0,52.0,15.0,10.0,23.0,1.0,0.0,0.0,5.0,24.0,1.0,48.0,17.0,4.0,17.0,2.0,0.0,0.0,4.0,17.0,0.0,52.59,51.71,49.72,55.43,56.35,54.92,47.41,48.29,50.28,44.57,43.65,45.08
2015,K리그2,21,105,2015-07-08 19:30:00,수,서울E,고양,3,5,31,27,잠실 올림픽 주경기장,1021,흐림,0.0,0,52.0,16.0,6.0,14.0,2.0,0.0,0.0,8.0,17.0,3.0,48.0,15.0,3.0,18.0,2.0,0.0,0.0,2.0,21.0,3.0,53.43,54.03,51.91,52.86,52.48,52.64,46.57,45.97,48.09,47.14,47.52,47.36
2015,K리그2,22,106,2015-07-11 19:00:00,토,수원FC,대구,4,2,28,36,수원 종합 운동장,878,흐림,0.0,0,55.0,21.0,9.0,13.0,2.0,0.0,0.0,8.0,16.0,3.0,45.0,13.0,8.0,19.0,3.0,0.0,0.0,4.0,21.0,2.0,49.56,52.8,52.44,71.11,66.31,58.6,50.44,47.2,47.56,28.89,33.69,41.4
2015,K리그2,22,107,2015-07-11 19:00:00,토,안양,충주,11,7,15,21,안양 종합 운동장,1369,맑음,0.0,0,53.0,17.0,8.0,13.0,2.0,0.0,0.0,4.0,17.0,4.0,47.0,12.0,7.0,7.0,0.0,0.0,0.0,4.0,8.0,1.0,62.48,57.36,58.82,58.05,50.0,47.31,37.52,42.64,41.18,41.95,50.0,52.69
2015,K리그2,22,108,2015-07-12 19:00:00,일,서울E,경남,3,9,34,20,잠실 올림픽 주경기장,1215,비,0.0,0,54.0,14.0,12.0,9.0,3.0,0.0,0.0,8.0,12.0,3.0,46.0,21.0,13.0,12.0,3.0,0.0,0.0,5.0,15.0,3.0,56.2,50.44,52.82,52.33,56.34,55.67,43.8,49.56,47.18,47.67,43.66,44.33
2015,K리그2,22,109,2015-07-12 19:00:00,일,상주,안산무,1,6,40,23,상주 시민 운동장,719,비,24.0,85,41.0,13.0,8.0,12.0,2.0,0.0,0.0,3.0,12.0,0.0,59.0,7.0,5.0,21.0,4.0,0.0,0.0,2.0,23.0,2.0,51.05,46.69,41.71,34.26,35.41,41.17,48.95,53.31,58.29,65.74,64.59,58.83
2015,K리그2,22,110,2015-07-13 19:30:00,월,부천,강원,8,10,21,19,부천 종합 운동장,534,흐림,25.0,0,50.0,10.0,5.0,14.0,1.0,1.0,0.0,4.0,17.0,3.0,50.0,12.0,5.0,15.0,2.0,0.0,1.0,2.0,15.0,0.0,44.89,49.07,51.84,57.24,54.84,49.13,55.11,50.93,48.16,42.76,45.16,50.87
2015,K리그2,23,111,2015-07-25 19:00:00,토,고양,부천,5,6,27,24,고양 종합 운동장,250,비,26.0,80,55.0,15.0,12.0,10.0,1.0,0.0,0.0,9.0,11.0,1.0,45.0,14.0,9.0,16.0,0.0,0.0,0.0,4.0,16.0,0.0,53.56,59.25,55.21,42.68,49.78,55.42,46.44,40.75,44.79,57.32,50.22,44.58
2015,K리그2,23,112,2015-07-25 19:30:00,토,대구,강원,2,10,37,19,대구 스타디움,4286,맑음,30.0,0,53.0,14.0,2.0,10.0,1.0,0.0,0.0,5.0,10.0,0.0,47.0,14.0,8.0,9.0,1.0,0.0,0.0,5.0,9.0,0.0,50.97,47.77,52.36,57.55,52.56,54.19,49.03,52.23,47.64,42.45,47.44,45.81
2015,K리그2,23,113,2015-07-26 19:00:00,일,안양,안산무,11,7,18,23,안양 종합 운동장,1239,맑음,0.0,0,48.0,10.0,5.0,11.0,1.0,0.0,0.0,9.0,12.0,1.0,52.0,13.0,6.0,13.0,3.0,0.0,0.0,0.0,14.0,1.0,68.72,62.72,55.95,39.96,35.02,39.79,31.28,37.28,44.05,60.04,64.98,60.21
2015,K리그2,23,114,2015-07-26 19:00:00,일,경남,수원FC,10,4,21,29,진주 종합 경기장,5214,맑음,26.0,0,45.0,10.0,3.0,7.0,0.0,0.0,0.0,9.0,10.0,3.0,55.0,9.0,1.0,7.0,1.0,0.0,0.0,7.0,9.0,2.0,35.63,39.13,42.03,45.55,49.25,47.06,64.37,60.87,57.97,54.45,50.75,52.94
2015,K리그2,23,115,2015-07-27 19:00:00,월,충주,상주,11,1,21,43,충주 종합 운동장,1239,흐림,0.0,0,38.0,14.0,8.0,15.0,2.0,0.0,0.0,4.0,16.0,1.0,62.0,20.0,6.0,10.0,1.0,0.0,0.0,4.0,14.0,4.0,32.52,35.46,38.55,39.39,39.02,38.19,67.48,64.54,61.45,60.61,60.98,61.81
2015,K리그2,24,116,2015-08-01 19:00:00,토,수원FC,부천,4,5,30,27,수원 종합 운동장,1044,맑음,0.0,0,58.0,17.0,7.0,18.0,4.0,0.0,0.0,5.0,22.0,4.0,42.0,12.0,7.0,19.0,4.0,0.0,0.0,4.0,20.0,1.0,61.2,60.97,62.37,49.79,46.32,53.36,38.8,39.03,37.63,50.21,53.68,46.64
2015,K리그2,24,117,2015-08-01 19:00:00,토,안산무,대구,8,2,23,37,안산 와~스타디움,1403,흐림,27.0,0,60.0,15.0,3.0,11.0,2.0,0.0,0.0,2.0,12.0,1.0,40.0,17.0,5.0,21.0,3.0,0.0,0.0,4.0,23.0,2.0,69.88,71.44,64.92,61.33,56.53,54.2,30.12,28.56,35.08,38.67,43.47,45.8
2015,K리그2,24,118,2015-08-02 19:00:00,일,고양,상주,6,1,27,43,고양 종합 운동장,450,흐림,27.0,80,48.0,13.0,6.0,7.0,1.0,1.0,0.0,4.0,10.0,3.0,52.0,9.0,5.0,15.0,2.0,0.0,0.0,2.0,19.0,4.0,43.25,45.79,47.84,35.75,39.49,47.44,56.75,54.21,52.16,64.25,60.51,52.56
2015,K리그2,24,119,2015-08-02 19:00:00,일,강원,경남,9,10,22,22,속초 종합 경기장,517,맑음,0.0,0,48.0,11.0,8.0,14.0,2.0,0.0,0.0,5.0,16.0,2.0,52.0,14.0,7.0,9.0,2.0,0.0,0.0,4.0,9.0,0.0,62.33,56.78,53.28,61.94,48.92,42.78,37.67,43.22,46.72,38.06,51.08,57.22
2015,K리그2,24,120,2015-08-03 19:30:00,월,서울E,안양,3,11,35,21,잠실 올림픽 주경기장,2560,흐림,0.0,0,47.0,12.0,3.0,11.0,0.0,0.0,0.0,5.0,14.0,3.0,53.0,8.0,2.0,12.0,1.0,0.0,0.0,2.0,15.0,3.0,36.1,47.57,49.56,52.36,46.23,45.09,63.9,52.43,50.44,47.64,53.77,54.91
2015,K리그2,25,121,2015-08-08 19:00:00,토,수원FC,서울E,4,2,30,38,수원 종합 운동장,1383,맑음,0.0,0,46.0,27.0,16.0,13.0,4.0,0.0,0.0,7.0,18.0,5.0,54.0,7.0,3.0,17.0,3.0,1.0,1.0,3.0,21.0,4.0,52.28,57.84,54.49,36.76,37.68,38.34,47.72,42.16,45.51,63.24,62.32,61.66
2015,K리그2,25,122,2015-08-08 19:00:00,토,충주,고양,7,6,24,27,충주 종합 운동장,761,흐림,25.0,60,50.0,10.0,6.0,9.0,4.0,0.0,1.0,5.0,9.0,0.0,50.0,15.0,7.0,17.0,1.0,0.0,0.0,6.0,20.0,3.0,47.42,51.32,45.37,52.47,43.2,55.14,52.58,48.68,54.63,47.53,56.8,44.86
2015,K리그2,25,123,2015-08-08 19:30:00,토,대구,안양,3,11,38,21,대구 스타디움,1035,흐림,0.0,0,47.0,10.0,5.0,15.0,4.0,0.0,1.0,1.0,16.0,1.0,53.0,10.0,8.0,8.0,1.0,0.0,0.0,3.0,8.0,0.0,41.27,45.47,47.81,45.39,47.45,45.34,58.73,54.53,52.19,54.61,52.55,54.66
2015,K리그2,25,124,2015-08-08 19:00:00,토,부천,안산무,5,8,30,24,부천 종합 운동장,1031,맑음,0.0,0,50.0,12.0,5.0,18.0,3.0,0.0,0.0,5.0,19.0,1.0,50.0,10.0,4.0,14.0,5.0,0.0,0.0,0.0,15.0,1.0,50.23,42.95,47.05,48.4,50.05,53.1,49.77,57.05,52.95,51.6,49.95,46.9
2015,K리그2,25,125,2015-08-09 19:00:00,일,상주,강원,1,10,46,23,상주 시민 운동장,862,맑음,27.0,65,57.0,9.0,5.0,11.0,3.0,0.0,0.0,3.0,13.0,2.0,43.0,12.0,6.0,13.0,4.0,0.0,1.0,2.0,13.0,0.0,55.51,59.74,60.46,57.84,54.08,53.51,44.49,40.26,39.54,42.16,45.92,46.49
2015,K리그2,26,126,2015-08-12 19:00:00,수,경남,안산무,11,7,23,27,창원 축구센터,960,흐림,23.0,0,54.0,25.0,10.0,11.0,2.0,0.0,0.0,8.0,11.0,0.0,46.0,9.0,4.0,14.0,2.0,0.0,0.0,1.0,17.0,3.0,45.37,40.47,45.51,57.24,63.01,62.46,54.63,59.53,54.49,42.76,36.99,37.54
2015,K리그2,26,127,2015-08-12 19:00:00,수,상주,서울E,1,2,46,38,상주 시민 운동장,825,맑음,27.0,85,53.0,15.0,8.0,15.0,1.0,0.0,0.0,6.0,15.0,0.0,47.0,12.0,5.0,9.0,1.0,0.0,0.0,4.0,10.0,1.0,52.84,58.57,54.01,62.78,54.34,51.4,47.16,41.43,45.99,37.22,45.66,48.6
